,user_id,timestamp,group,landing_page,converted
169110,649547,03:07.0,control,old_page,1
169112,905766,34:48.8,control,old_page,1
169117,803286,00:47.6,treatment,new_page,1
169122,824972,30:17.9,control,old_page,1
169125,789994,20:16.9,treatment,new_page,1
169129,648035,33:01.8,treatment,new_page,1
169130,784261,46:58.3,treatment,new_page,1
169142,934867,50:42.4,treatment,new_page,1
169145,744553,33:12.6,treatment,new_page,1
169154,769596,28:35.4,treatment,new_page,1
169166,920899,45:43.2,treatment,new_page,1
169178,761789,13:21.8,treatment,new_page,1
169185,674377,38:06.1,control,old_page,1
169202,707896,48:37.1,control,old_page,1
169203,714852,13:52.8,treatment,new_page,1
169204,930808,16:38.8,treatment,new_page,1
169211,697157,50:40.2,control,old_page,1
169233,914728,43:52.7,treatment,new_page,1
169253,762160,20:26.0,treatment,new_page,1
169264,828814,05:46.5,treatment,new_page,1
169272,671043,12:54.9,treatment,new_page,1
169275,862084,30:28.7,treatment,new_page,1
169281,790797,31:42.8,treatment,new_page,1
169292,729492,11:03.8,control,old_page,1
169308,743193,57:41.1,control,old_page,1
169312,915533,49:42.1,control,old_page,1
169317,734110,12:23.7,control,old_page,1
169323,676461,07:08.1,treatment,new_page,1
169340,896640,50:55.4,treatment,new_page,1
169346,836286,20:15.6,treatment,new_page,1
169358,928460,42:30.4,treatment,new_page,1
169370,736049,35:21.7,treatment,new_page,1
169371,756408,24:03.8,treatment,new_page,1
169385,809895,27:11.7,treatment,new_page,1
169396,819006,27:02.3,treatment,new_page,1
169444,673832,59:24.3,treatment,new_page,1
169450,775764,42:23.6,treatment,new_page,1
169453,911952,58:03.3,control,old_page,1
169482,747411,12:07.6,treatment,new_page,1
169487,748824,04:45.3,control,old_page,1
169493,684766,27:51.2,treatment,new_page,1
169503,879173,07:24.6,control,old_page,1
169506,767114,19:51.7,control,old_page,1
169512,633788,20:33.2,control,old_page,1
169514,759462,21:56.3,control,old_page,1
169516,934848,07:44.6,control,old_page,1
169526,708191,46:53.1,treatment,new_page,1
169542,689393,36:03.6,control,old_page,1
169543,653405,56:25.9,control,old_page,1
169566,749032,09:51.1,treatment,new_page,1
169567,804106,17:13.7,control,old_page,1
169574,787851,46:32.3,treatment,new_page,1
169575,660132,41:55.6,control,old_page,1
169584,727538,10:55.5,control,old_page,1
169586,693918,33:27.4,control,old_page,1
169589,856580,38:30.7,control,old_page,1
169603,726852,34:06.4,control,old_page,1
169604,865091,44:37.3,control,old_page,1
169613,676389,47:56.6,treatment,new_page,1
169622,658792,08:37.1,control,old_page,1
169642,758331,22:44.5,control,old_page,1
169645,692744,59:01.6,control,old_page,1
169650,639635,25:15.4,treatment,new_page,1
169653,905255,31:07.4,treatment,new_page,1
169660,762620,46:21.0,treatment,new_page,1
169661,802034,51:00.3,treatment,new_page,1
169669,821436,31:18.5,control,old_page,1
169681,632674,25:50.5,treatment,new_page,1
169697,870204,34:41.1,treatment,new_page,1
169698,888819,45:43.7,treatment,new_page,1
169730,872375,45:49.0,treatment,new_page,1
169733,838297,02:52.3,control,old_page,1
169736,766703,52:47.6,control,old_page,1
169740,912460,01:11.7,treatment,new_page,1
169751,707875,18:33.8,treatment,new_page,1
169752,917279,19:42.7,control,old_page,1
169754,819228,03:15.7,control,old_page,1
169761,917540,35:34.0,treatment,new_page,1
169772,638076,23:07.3,treatment,new_page,1
169801,807883,31:52.3,control,old_page,1
169813,676343,42:11.1,treatment,new_page,1
169821,741170,37:16.5,treatment,new_page,1
169825,931942,08:20.1,treatment,new_page,1
169831,883921,25:43.6,control,old_page,1
169840,821176,56:27.2,treatment,new_page,1
169842,699206,51:58.7,control,old_page,1
169851,740229,58:38.0,control,old_page,1
169855,936370,15:17.4,control,old_page,1
169900,881840,03:49.2,control,old_page,1
169904,936431,16:02.7,treatment,new_page,1
169906,824092,57:14.5,control,old_page,1
169926,630109,56:17.6,treatment,new_page,1
169928,818865,17:00.2,treatment,new_page,1
169936,672572,21:27.2,control,old_page,1
169942,734238,23:17.2,control,old_page,1
169956,870121,43:49.1,control,old_page,1
169960,670426,03:59.1,control,old_page,1
169962,855938,15:10.6,treatment,new_page,1
169963,938946,22:31.5,control,old_page,1
169965,926867,50:49.2,control,old_page,1
169980,771951,16:18.6,treatment,new_page,1
169985,639649,42:42.7,control,old_page,1
169991,742570,25:55.6,control,old_page,1
169994,908213,57:14.4,treatment,new_page,1
169998,700428,56:29.8,treatment,new_page,1
170001,690944,51:47.3,treatment,new_page,1
170008,698625,10:42.8,treatment,new_page,1
170016,792653,06:49.9,control,old_page,1
170017,774834,28:28.1,control,old_page,1
170018,653500,41:10.8,treatment,new_page,1
170019,649661,06:42.6,treatment,new_page,1
170024,836653,19:03.8,treatment,new_page,1
170031,845564,08:16.9,control,old_page,1
170037,795995,43:19.3,control,old_page,1
170039,836172,39:20.2,control,old_page,1
170053,756370,01:04.0,control,old_page,1
170056,925682,32:40.9,treatment,new_page,1
170063,911213,23:16.1,treatment,new_page,1
170073,773515,31:42.4,control,old_page,1
170080,803724,18:02.0,treatment,new_page,1
170103,630286,17:20.0,control,old_page,1
170104,940486,44:35.0,treatment,new_page,1
170112,634292,28:24.4,control,old_page,1
170116,908158,58:46.2,treatment,new_page,1
170122,692597,13:32.4,treatment,new_page,1
170133,730684,48:34.6,treatment,new_page,1
170158,709006,24:56.7,control,old_page,1
170174,732228,56:57.4,control,old_page,1
170179,853717,13:23.6,control,old_page,1
170224,720548,01:50.6,treatment,new_page,1
170226,901075,11:54.6,control,old_page,1
170231,859022,36:04.3,control,old_page,1
170260,909730,54:34.5,control,old_page,1
170266,922331,17:43.4,treatment,new_page,1
170279,671494,44:15.0,control,old_page,1
170281,814342,03:44.8,treatment,new_page,1
170287,910401,41:16.4,control,old_page,1
170298,736879,04:31.3,treatment,new_page,1
170304,755815,08:58.4,control,old_page,1
170320,696992,10:24.4,treatment,new_page,1
170322,845594,25:09.2,treatment,new_page,1
170324,730825,55:06.5,control,old_page,1
170346,689435,28:14.2,treatment,new_page,1
170356,900865,39:30.7,control,old_page,1
170357,924574,09:14.2,control,old_page,1
170368,845716,33:11.6,treatment,new_page,1
170370,656127,47:15.0,treatment,new_page,1
170375,922259,13:48.8,treatment,new_page,1
170386,782141,15:59.8,treatment,new_page,1
170405,786176,52:07.1,control,old_page,1
170408,735618,33:37.1,control,old_page,1
170409,942540,04:45.8,control,old_page,1
170413,702445,30:05.6,treatment,new_page,1
170415,840282,32:50.4,control,old_page,1
170416,690045,25:30.0,treatment,new_page,1
170443,716481,25:22.8,treatment,new_page,1
170453,764988,01:00.9,control,old_page,1
170454,642447,32:37.0,control,old_page,1
170468,796538,16:54.6,treatment,new_page,1
170476,942119,55:31.7,control,old_page,1
170481,774710,36:37.5,control,old_page,1
170488,781893,14:23.8,treatment,new_page,1
170491,678572,15:36.0,control,old_page,1
170504,891900,43:18.7,treatment,new_page,1
170559,833178,07:12.1,treatment,new_page,1
170574,847976,53:23.2,control,old_page,1
170601,815873,05:15.7,control,old_page,1
170603,731425,44:50.6,control,old_page,1
170623,945804,06:15.6,treatment,new_page,1
170624,844628,27:33.6,treatment,new_page,1
170625,874188,00:42.0,treatment,new_page,1
170632,672055,08:53.6,treatment,new_page,1
170637,912649,12:15.2,control,old_page,1
170641,773719,57:26.6,control,old_page,1
170650,823900,58:10.7,control,old_page,1
170658,824826,07:48.3,treatment,new_page,1
170659,796123,00:48.8,control,old_page,1
170665,725151,02:22.1,control,old_page,1
170688,943721,53:32.5,control,old_page,1
170703,878340,35:41.2,control,old_page,1
170706,943176,34:46.7,treatment,new_page,1
170712,669208,24:38.0,treatment,new_page,1
170716,857297,12:21.6,control,old_page,1
170723,675605,00:43.9,control,old_page,1
170727,812108,45:32.1,treatment,new_page,1
170735,764493,13:34.8,control,old_page,1
170738,717357,30:10.1,treatment,new_page,1
170755,872468,25:06.5,control,old_page,1
170759,900806,43:13.7,control,old_page,1
170766,638546,09:31.7,control,old_page,1
170773,805587,32:43.7,treatment,new_page,1
170782,670994,46:02.6,treatment,new_page,1
170785,899929,31:13.5,control,old_page,1
170789,864253,49:25.3,control,old_page,1
170791,759524,11:16.4,control,old_page,1
170810,893317,50:34.7,treatment,new_page,1
170830,929329,28:38.4,control,old_page,1
170839,635187,51:24.0,treatment,new_page,1
170852,837668,19:19.9,control,old_page,1
170858,935240,16:58.1,control,old_page,1
170872,856042,16:55.4,control,old_page,1
170902,883419,38:06.0,treatment,new_page,1
170906,781316,11:30.7,treatment,new_page,1
170907,927868,15:53.0,control,old_page,1
170910,798180,57:00.2,treatment,new_page,1
170911,836109,17:59.4,treatment,new_page,1
170912,935787,15:43.1,treatment,new_page,1
170913,865886,53:56.7,treatment,new_page,1
170918,714736,26:04.8,control,old_page,1
170919,772514,00:26.5,treatment,new_page,1
170922,757984,59:26.8,control,old_page,1
170929,744242,07:02.0,treatment,new_page,1
170949,692169,11:34.0,control,old_page,1
170952,926667,25:02.2,treatment,new_page,1
170955,796932,56:26.4,treatment,new_page,1
170956,923519,19:31.4,treatment,new_page,1
170968,661714,09:53.0,treatment,new_page,1
170971,759300,13:25.6,control,old_page,1
170983,820024,10:43.6,control,old_page,1
170985,944516,21:16.5,treatment,new_page,1
170986,816133,50:17.9,treatment,new_page,1
170991,693300,19:06.3,control,old_page,1
171001,815906,33:30.6,control,old_page,1
171009,869535,47:56.7,control,old_page,1
171020,787830,10:18.1,treatment,new_page,1
171039,939903,18:23.4,treatment,new_page,1
171040,825217,54:52.5,treatment,new_page,1
171041,944080,27:14.6,treatment,new_page,1
171047,774776,22:29.1,treatment,new_page,1
171053,927950,43:08.7,treatment,new_page,1
171058,676199,53:44.6,control,old_page,1
171061,821957,47:07.0,control,old_page,1
171073,763399,55:27.9,control,old_page,1
171087,803305,49:23.1,treatment,new_page,1
171094,751318,53:34.5,treatment,new_page,1
171099,731843,03:38.4,treatment,new_page,1
171120,865319,42:32.4,control,old_page,1
171126,941625,04:27.0,treatment,new_page,1
171179,782820,27:16.3,treatment,new_page,1
171193,855722,35:57.4,control,old_page,1
171194,933513,52:09.1,treatment,new_page,1
171210,728516,21:59.9,treatment,new_page,1
171222,862823,56:57.8,treatment,new_page,1
171223,791635,26:11.8,control,old_page,1
171226,846013,39:08.7,treatment,new_page,1
171235,896863,31:07.5,control,old_page,1
171244,815579,50:39.7,treatment,new_page,1
171248,910135,05:45.7,control,old_page,1
171254,942404,29:03.1,treatment,new_page,1
171264,692195,52:14.0,control,old_page,1
171268,655144,27:08.9,treatment,new_page,1
171273,752894,57:43.4,treatment,new_page,1
171274,630125,09:01.9,control,old_page,1
171284,860905,32:02.3,treatment,new_page,1
171289,890205,27:29.6,treatment,new_page,1
171294,830289,12:40.7,control,old_page,1
171300,684192,03:38.3,treatment,new_page,1
171304,898275,45:07.0,control,old_page,1
171306,669410,02:53.7,treatment,new_page,1
171312,663255,28:06.5,treatment,new_page,1
171313,703265,42:07.9,treatment,new_page,1
171314,923592,46:06.1,treatment,new_page,1
171316,847391,23:37.3,control,old_page,1
171338,926211,14:52.2,control,old_page,1
171340,678123,19:14.7,control,old_page,1
171363,714810,11:23.1,treatment,new_page,1
171371,633604,09:14.4,control,old_page,1
171374,929441,17:55.2,control,old_page,1
171381,659633,34:47.8,control,old_page,1
171390,896143,42:04.5,control,old_page,1
171404,768991,25:15.7,control,old_page,1
171413,920412,44:06.2,treatment,new_page,1
171414,919407,58:50.4,control,old_page,1
171415,937651,02:00.4,treatment,new_page,1
171431,760537,42:17.2,control,old_page,1
171446,830842,20:50.3,treatment,new_page,1
171448,923998,21:26.8,treatment,new_page,1
171457,799522,38:37.9,control,old_page,1
171462,747675,16:24.5,treatment,new_page,1
171473,833247,54:53.8,control,old_page,1
171480,777353,20:10.8,treatment,new_page,1
171483,632400,24:05.7,treatment,new_page,1
171490,919982,35:25.2,control,old_page,1
171491,639370,09:30.6,control,old_page,1
171497,647578,02:35.9,control,old_page,1
171500,807419,13:48.8,treatment,new_page,1
171511,670466,53:25.3,control,old_page,1
171520,777799,07:57.8,treatment,new_page,1
171525,719537,21:28.2,control,old_page,1
171547,817376,41:31.7,control,old_page,1
171549,914414,38:37.5,control,old_page,1
171576,882287,09:48.0,treatment,new_page,1
171584,791263,33:09.1,treatment,new_page,1
171589,861373,24:27.6,control,old_page,1
171594,840494,13:08.1,treatment,new_page,1
171617,648978,34:27.9,treatment,new_page,1
171646,931181,10:46.6,treatment,new_page,1
171662,770444,35:49.5,control,old_page,1
171701,663709,11:14.7,control,old_page,1
171707,853374,39:06.0,treatment,new_page,1
171728,707960,31:31.5,treatment,new_page,1
171732,906446,48:10.8,treatment,new_page,1
171757,686870,51:07.1,control,old_page,1
171769,828718,38:28.8,control,old_page,1
171777,722426,40:27.6,control,old_page,1
171793,741049,39:17.9,control,old_page,1
171805,675955,00:22.8,control,old_page,1
171812,754923,22:05.2,treatment,new_page,1
171816,756319,10:32.0,treatment,new_page,1
171831,708799,19:39.4,control,old_page,1
171838,915454,31:34.1,control,old_page,1
171848,658293,55:22.9,treatment,new_page,1
171855,774349,31:00.6,treatment,new_page,1
171878,781237,18:07.9,control,old_page,1
171880,924337,42:32.6,control,old_page,1
171898,664472,48:25.9,control,old_page,1
171900,802553,15:54.9,control,old_page,1
171902,928443,21:30.5,control,old_page,1
171907,638745,49:33.5,control,old_page,1
171930,779080,09:25.5,treatment,new_page,1
171944,705408,36:36.1,treatment,new_page,1
171950,793265,08:04.5,treatment,new_page,1
171953,801706,41:41.1,treatment,new_page,1
171959,701182,50:00.9,control,old_page,1
171961,814078,43:49.1,treatment,new_page,1
171972,805255,18:47.2,treatment,new_page,1
171975,700535,12:33.3,control,old_page,1
171976,830560,40:55.2,treatment,new_page,1
171997,882599,51:30.1,control,old_page,1
172007,812392,04:33.1,treatment,new_page,1
172030,668697,45:09.3,treatment,new_page,1
172035,815841,30:07.5,treatment,new_page,1
172038,809141,32:02.5,control,old_page,1
172051,721197,11:08.6,treatment,new_page,1
172052,784816,02:51.0,control,old_page,1
172056,907223,58:59.3,control,old_page,1
172066,853712,35:11.1,treatment,new_page,1
172070,849633,52:31.1,control,old_page,1
172075,693949,27:50.0,treatment,new_page,1
172076,866173,36:47.3,treatment,new_page,1
172085,661831,15:04.8,control,old_page,1
172087,682060,44:47.3,treatment,new_page,1
172102,761643,33:00.4,treatment,new_page,1
172105,757575,31:25.0,treatment,new_page,1
172110,793195,57:42.9,control,old_page,1
172115,752064,39:54.7,treatment,new_page,1
172130,642539,35:29.8,treatment,new_page,1
172131,826905,55:59.2,treatment,new_page,1
172132,917341,50:42.2,treatment,new_page,1
172135,839320,35:12.5,control,old_page,1
172139,933476,32:46.8,control,old_page,1
172142,819245,20:56.6,control,old_page,1
172151,860297,37:35.8,control,old_page,1
172165,687735,50:34.9,control,old_page,1
172170,837498,59:46.0,control,old_page,1
172172,866558,24:36.8,treatment,new_page,1
172175,635864,46:15.3,control,old_page,1
172185,733494,33:56.9,treatment,new_page,1
172206,645488,02:27.6,treatment,new_page,1
172208,632849,52:32.3,treatment,new_page,1
172219,680294,32:17.5,treatment,new_page,1
172229,799188,05:34.2,control,old_page,1
172237,669468,54:39.3,control,old_page,1
172238,809268,14:24.6,treatment,new_page,1
172245,639679,16:48.1,control,old_page,1
172274,827603,59:40.7,treatment,new_page,1
172299,917058,24:40.5,control,old_page,1
172300,768080,16:09.8,treatment,new_page,1
172312,778833,00:52.3,treatment,new_page,1
172340,890177,19:38.4,control,old_page,1
172368,639643,40:13.7,treatment,new_page,1
172374,888173,46:37.9,treatment,new_page,1
172375,791481,08:13.9,control,old_page,1
172383,718957,15:58.7,control,old_page,1
172385,820871,29:42.2,control,old_page,1
172389,809578,35:11.1,control,old_page,1
172390,709749,53:48.6,control,old_page,1
172402,784272,28:17.4,treatment,new_page,1
172403,783348,55:36.7,treatment,new_page,1
172417,688072,41:34.8,control,old_page,1
172426,876373,02:10.0,treatment,new_page,1
172436,731894,24:14.2,control,old_page,1
